"catch_id","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas"
16106183,0.295203163219738,0.229982088454555,0.392082714106952,0.297115523983521,0.0925475000446766,0.589112265593669
16510419,0.456534530402183,0.256544117882535,0.221982750432681,0.462102646263327,0.139710123762688,0.364698892480484
58100160,0.439625603041624,0.224185420637718,0.279227748015919,0.417299512942012,0.107792184248631,0.447399174454888
52630769,0.285499230934762,0.206882717443037,0.428220979023174,0.282313133678862,0.0593908504019369,0.651345783646034
16100018,0.242233121980156,0.209616806834439,0.473715265808429,0.24255264738975,0.0997617561727427,0.634911154193682
14100019,0.298092234003781,0.248576916698489,0.401595394605174,0.25606662951263,0.122371456440464,0.589334539962998
54400772,0.28090052966103,0.276818741809219,0.380740108094166,0.263097357330878,0.133035277367852,0.580672017790512
13230551,0.400952618076134,0.258941180585099,0.272595418436513,0.393454053193337,0.138138438611772,0.438560087958173
12430456,0.388929050362492,0.255664044112537,0.287588072989364,0.381800761520906,0.135027046877901,0.461793899598662
35320540,0.483490276181312,0.225719856429429,0.228203272697589,0.474416970477289,0.110741717859432,0.38730286150843
35320397,0.467656844902974,0.225254192708965,0.242885630481482,0.460769755973248,0.109017368582894,0.402568575072931
35321523,0.214689757325614,0.249662622555207,0.4536353330242,0.201883544296185,0.0970308527504524,0.673983145551088
13230469,0.418794521731541,0.242430618635388,0.280393290885526,0.408138352994854,0.133793199127092,0.433215094334237
35200049,0.28191312181725,0.302905766709051,0.353667855430671,0.282392730199088,0.176262983152338,0.497403816290555
44110017,0.200290339309414,0.254188747014497,0.465278431257355,0.191078209174114,0.0954307731961147,0.692492774759451
35321476,0.347365567959435,0.283384554243131,0.271739577989354,0.352235898798583,0.153011069579367,0.452577652304383
13230734,0.395057658224072,0.257454414890411,0.276391637625478,0.391897401182159,0.120927605091556,0.459133359057461
34200199,0.219382119741114,0.152163120071742,0.507092982128918,0.258185712486646,0.169099367211241,0.565474206243479
43603342,0.231655089329845,0.203437530250247,0.474391915573295,0.234116875554588,0.0659383730785628,0.680672232035978
35321354,0.268562417200951,0.209182753595631,0.438912003763068,0.2650807726734,0.0553425733819994,0.670173872973082
34200018,0.239229088335727,0.429016361031769,0.259853770213402,0.227202443691263,0.320961448599616,0.436370060828725
35320727,0.27945118719337,0.181454430005259,0.467446602336946,0.274768056063007,0.0572996497947406,0.656046015802118
13231400,0.37568475544639,0.193387765890822,0.35664054641968,0.354396255569823,0.0875304837870705,0.533497231979405
21100608,0.314637405040507,0.200265715292794,0.406989184404931,0.312148934779684,0.0743964612580541,0.606098020562007
37450023,0.239662682612232,0.244222008211893,0.430973464052487,0.252722003905906,0.109110602615823,0.61933211858753
38160420,0.23521548998575,0.212341066380928,0.468152992796788,0.238680565203583,0.0753327365596421,0.676178569771751
37230017,0.292285965426995,0.300860039223338,0.315525155963514,0.316861401794109,0.193961297812109,0.452620968454127
37470553,0.263052126827806,0.241592198013324,0.420937518154355,0.255826040163848,0.0796570763697863,0.651421940388472
37430695,0.298251195974686,0.220913331920316,0.399558072550825,0.306799639920315,0.08492796906102,0.592564318755918
91300007,0.205796079785542,0.191317772194289,0.520746436715558,0.201118524278443,0.0338106062524122,0.756024328965314
